RN,CC AB,STD AB,F1,M,B1,B2,B3,Mo,Bi,Ti,BiC A,STD A,BiC B,STD B,inA,OutA,inB,OutB,Mean Connectivity,Order,BiSt,MoSt,B:M,inTS,InABR,BCABR
RN082,-0.6963703142357072,0.0039549470342655,0.7838768020509579,0.7341078738261497,0.49730332899386276,0.0,0.5026966710061372,16612,5377,56949,0.5538298699483345,0.0010801152993025,0.5157282300427323,0.006750532097735,2,2,2,3,E:2N,5N,0.1798372452754052,0.8201627547245948,0.6774254121562976,4,0.0,0.10283184705523915
RN083,-0.5723228330188213,0.0143414735763439,0.7153865059056541,0.7787180029617093,0.7823033707865169,0.0,0.21769662921348315,23635,2136,69171,0.4157563207318144,0.0103259062489963,0.3932146768867459,0.0023646330312075,2,2,2,3,E:2N,5N,0.08323371189479976,0.9167662881052002,1.004604192803006,4,0.0,0.08042102510965532
RN084,-0.8048871522717302,0.0017500177402894,0.8678537586860392,0.883122392703104,0.6963521499898104,0.00010189525168127165,0.30354595475850826,14143,9814,50656,0.51762319607271,0.0041055345863874,0.7286057479119341,0.0017858462725066,2,3,2,2,E:2N,5N,0.35365348789070583,0.6463465121092942,0.7885114857730896,4,0.0,-0.4932361066477484
RN085,-0.7040887758216924,0.0009725933610257,0.8087983466194272,0.824418039666063,0.7945145842403134,0.0,0.20548541575968654,22639,4594,50805,0.5757642295778042,0.0044446961453552,0.4641061881266012,0.0040274174510576,2,2,2,2,E:2N,5N,0.16357443757282425,0.8364255624271758,0.9637278007188413,4,0.0,0.3110232278690611
RN086,-0.8264025178528204,0.0035469195385954,0.8971871450524487,0.9035932895035139,0.8678949431595453,0.0,0.13210505684045473,17644,7653,74835,0.7751479530652806,0.0048604310490842,0.6468556030066656,0.0053051735419313,1,2,2,3,E:2N,5N,0.2940889971219836,0.7059110028780163,0.9604929045416181,3,-1.0,0.26102800829942163
RN087,-0.8415381878625974,0.0023039008161774,0.9343515639290288,0.9613819214387127,0.8815065913370999,0.0,0.11849340866290019,10565,13275,54670,0.6983110642918499,0.0026094317377978,0.7639167738226854,0.0015829544371393,3,2,2,2,E:2N,5N,0.5353401344983759,0.464659865501624,0.9169161304988146,5,0.5849625007211562,-0.1295456385405008
RN088,-0.8578071084163413,0.0009204322541064,0.8675694964229143,0.896717955490986,0.7937490563188887,0.0,0.20625094368111127,15143,6623,57449,0.775109455565311,0.0044112562032125,0.6170513718459906,0.0036769357634307,1,3,2,2,E:2N,5N,0.2790932257379486,0.7209067742620514,0.885171364595105,3,-1.0,0.3290094479708438
RN089,-0.8408266854627243,0.0007971558468959,0.8684433912213065,0.8935348776338176,0.7969683719574406,0.0,0.2030316280425594,15282,6861,56546,0.7680077076547311,0.0030670860323401,0.5661472436675946,0.0071324740670154,1,2,2,2,E:2N,5N,0.2859383987868012,0.7140616012131987,0.8919275474371006,3,-1.0,0.4399434715532148
RN090,-0.6695553501803394,0.0113444168037304,0.7136553122770121,0.7845293209876543,0.5964332892998679,0.0,0.4035667107001321,25920,1514,53254,0.2689886228249505,0.0068979082815086,0.7491861297137898,0.0045041524955192,5,3,1,2,E:2N,5N,0.042518127883981544,0.9574818721160184,0.7602434648956271,6,2.321928094887362,-1.4777790363831123
RN091,-0.4532358183688159,0.0061077442900454,0.6529921223568435,0.7036811063656702,0.2844284428442844,0.06840684068406841,0.6471647164716472,24585,3333,43414,0.4535514370256567,0.0059764877322676,0.3725211654696518,0.0026352071454666,3,2,3,2,E:2N,5N,0.05195089872862779,0.9480491012713722,0.40420076689749895,6,0.0,0.28394377805013704
RN092,-0.8301338994173745,0.0031636692256725,0.9134763617677288,0.92886700913242,0.8318334452652787,0.0,0.16816655473472128,14016,14890,46704,0.6709260428106223,0.0014382142477631,0.7631574268736756,0.0011240759065025,2,2,2,3,E:2N,5N,0.48754182247589056,0.5124581775241094,0.8955355686948419,4,0.0,-0.18582694736933103
RN093,-0.8165331398959003,0.0023389844909048,0.8795364857775041,0.8853517616404214,0.765914585012087,0.0,0.23408541498791297,17654,9928,43839,0.5469764075387565,0.0037745377362813,0.6413899052077084,0.0017555466124206,3,2,3,2,E:2N,5N,0.32727898769045366,0.6727210123095464,0.8650963585286874,6,0.0,-0.22972304016627965
RN094,-0.7161152223905153,0.0049500724793765,0.8029688838138738,0.8561625758775403,0.6299368800721371,0.002705139765554554,0.36735798016230836,18945,5545,52545,0.4471717806610788,0.0079374831670338,0.4470956292714623,0.0037986667893939,3,2,3,2,E:2N,5N,0.17719271546695076,0.8228072845330493,0.7357678294060812,6,0.0,0.0002457055489260216
RN095,-0.5653108801223641,0.0081427247546248,0.693680485338726,0.7342366659468798,0.399976198976556,0.03784362727597287,0.5621801737474711,18524,8403,59340,0.5302635277943183,0.0020452608617283,0.401935293352243,0.0092883123573459,2,3,3,2,E:2N,5N,0.19814880320716896,0.801851196792831,0.5447510557930831,5,-0.5849625007211563,0.3997462575679822
RN096,-0.3501020119791431,0.0056181195479749,0.6320736089720808,0.6246182322998611,0.36496103015926806,0.05557438156557099,0.579464588275161,21610,2951,75969,0.3680551436692139,0.0041378618528772,0.347330235309045,0.0090940885468009,3,3,3,2,E:2N,5N,0.07389365351629502,0.9261063464837049,0.5842945519144898,6,0.0,0.08361392983477837
RN097,-0.6193600338511059,0.0071980215862243,0.7466635720088197,0.7682129201046488,0.6551724137931034,0.0,0.3448275862068966,19876,3219,60319,0.43371813109616,0.0042955196635678,0.5026316044459986,0.0029957196613995,2,2,2,2,E:2N,5N,0.12136034066060536,0.8786396593393946,0.8528526358341557,4,0.0,-0.21274363308355917
RN098,-0.8544225234388554,0.0018872649364015,0.924129565722486,0.9221300508429221,0.904351273664387,0.0,0.09564872633561304,14948,10089,58534,0.8211007926643447,0.0038776465639634,0.698402232219269,0.0044889239000213,1,3,2,2,E:2N,5N,0.3982888074035272,0.6017111925964729,0.9807198809297197,3,-1.0,0.2335011580683699
RN099,-0.5384613807830658,0.0038035915436642,0.6955177944992893,0.8132929706628679,0.5814846416382252,0.0,0.4185153583617747,22463,2344,76681,0.3686407483740855,0.0042236986662745,0.3746059873624241,0.0053792682465603,4,2,3,2,E:2N,5N,0.06942746536267319,0.9305725346373268,0.71497561470904,7,0.41503749927884376,-0.023158407797240353
RN100,-0.7990599094544913,0.0006327511977573,0.8741238547764681,0.8956747404844291,0.7361590274355183,0.0,0.2638409725644817,23120,6087,38093,0.6046465584689537,0.0060663028286497,0.5718774062445444,0.0034865862866052,2,2,3,2,E:2N,5N,0.17789511294612728,0.8221048870538727,0.8219044192731882,5,-0.5849625007211563,0.08038616377920961
RN001,-0.615743258212846,0.0010696487926052,0.758693295004665,0.7669376693766937,0.5012423763270838,0.045403207589789926,0.45335441608312627,17712,4427,79314,0.5731250894244774,0.0035394356187658,0.3472512850850104,0.0057861349982064,2,4,3,3,E:4N,5N,0.14041637663734735,0.8595836233626527,0.6535633811473284,5,-0.5849625007211563,0.7228700205621501
RN002,-0.2496545895924599,0.0030289994068403,0.5903418097385635,0.6220561350682869,0.2731782945736434,0.06449612403100775,0.6623255813953488,18598,3225,89582,0.3685076754629315,0.0088972460091092,0.2754315735422728,0.0063272600925223,4,3,5,3,E:4N,5N,0.07076305220883534,0.9292369477911646,0.43915376631347736,9,-0.3219280948873623,0.42000071942462736
RN003,-0.7634604337880077,0.0029148198160491,0.8495550416929437,0.9036114775725593,0.7382083287308074,0.0029824367612945983,0.25880923450789795,12128,9053,71355,0.6280312747860358,0.0053009534228032,0.4389837015498757,0.0020770253579492,2,5,3,3,E:4N,5N,0.3788119260854778,0.6211880739145221,0.8169532448989172,5,-0.5849625007211563,0.5166690276049235
RN004,-0.7683806792613849,0.0036434662424476,0.817143321983475,0.8787629790094869,0.6880952380952381,0.005322128851540616,0.3065826330532213,13387,7140,86051,0.6344691286224916,0.0011698855946615,0.4611659186018994,0.0023229018836615,3,2,3,4,E:4N,5N,0.2945973496432212,0.7054026503567788,0.7830271125791357,6,0.0,0.4602640706349021
RN005,-0.4649401548241587,0.0097691280722015,0.6718031208057129,0.6240438551759306,0.2921489682939104,0.052591847005535985,0.6552591847005536,15688,3974,97603,0.3581577904744786,0.0049400665778733,0.4123641667006845,0.0024821553973018,3,3,4,4,E:4N,5N,0.10601771527714364,0.8939822847228563,0.46815454694533876,7,-0.4150374992788438,-0.20332364877174017
RN006,-0.3983914365259824,0.0048369342700944,0.6305947548166764,0.6704903928878693,0.38665419395073275,0.05768631119426255,0.5556594948550047,13948,9621,77595,0.3072917615060845,0.0077088066897521,0.5063078538437438,0.0026135267868716,4,4,3,4,E:4N,5N,0.28457772337821297,0.715422276621787,0.576673727248163,7,0.41503749927884376,-0.7204057747093661
RN007,-0.786718359252128,0.0028143247626432,0.8096932253941201,0.9491756163969143,0.7952405857740585,0.0,0.20475941422594143,13222,3824,140820,0.4261743594862603,0.0070398906099821,0.7892799157573531,0.0014773870402043,4,5,2,3,E:4N,5N,0.19504842537361297,0.804951574626387,0.8378223924386137,6,1.0,-0.889093241574117
RN008,0.0176864047141903,0.0182941899251451,0.4942102278098119,0.46263778518328635,0.1544701986754967,0.1870860927152318,0.6584437086092715,15604,6040,84632,0.3309116247156285,0.0017965152486221,0.3329473612072328,0.0069709158027623,3,4,4,5,E:4N,5N,0.114450441609421,0.885549558390579,0.3338901482383225,7,-0.4150374992788438,-0.00884813253785862
RN009,-0.8236811431117471,0.0021973236615943,0.878029522828699,0.9010195974576272,0.7878225175918686,0.000977326035965598,0.21120015637216574,15104,10232,58260,0.5318793849167717,0.0035220350370286,0.6415722018191672,0.0060847387942787,3,3,2,5,E:4N,5N,0.371988924780803,0.6280110752191971,0.8743677937914309,5,0.5849625007211562,-0.2705125130351353
RN010,-0.4391194370115962,0.0022802686391638,0.6640024932641654,0.7076255872786411,0.3544947904046523,0.036103707293433485,0.6094015023019143,16602,4127,99468,0.3609576067245568,0.0045007094058538,0.349083435320717,0.0016650631916062,4,3,3,4,E:4N,5N,0.11074104912572856,0.8892589508742714,0.5009637819456961,7,0.41503749927884376,0.04825750744224445
RN011,-0.5156336032323673,0.0113594974440484,0.695181431388149,0.785254922760724,0.6345514950166113,0.006644518272425249,0.3588039867109635,15083,4214,115636,0.3716059272561954,0.0055912902419586,0.3627324306037209,0.0031368483377945,4,3,2,4,E:4N,5N,0.18418514946962392,0.8158148505303761,0.8080834345943557,6,1.0,0.034867776183726155
RN012,-0.7775449994963758,0.0057546437739867,0.7929576534319879,0.8586250594012356,0.6613747383112352,0.0,0.33862526168876483,12626,5732,75685,0.7563352919486199,0.00109615991991,0.3581612834163536,0.0044686408324203,1,3,4,4,E:4N,5N,0.2590896664844177,0.7409103335155823,0.7702718795238128,5,-2.0,1.0784165461612478
RN013,-0.6731051773742082,0.0103960675928847,0.7887202459620762,0.8341405119818857,0.6417025063028325,0.004152454397152602,0.35414503930001484,15899,6743,71881,0.3739429055611262,0.0020472207266731,0.4127260681042942,0.0028379107110889,4,3,5,2,E:4N,5N,0.24600602649383138,0.7539939735061686,0.7692978546002666,9,-0.3219280948873623,-0.14236654995769923
RN014,-0.3651721856498842,0.0098403253804279,0.6279880893852676,0.6378083491461101,0.32084468664850135,0.0412125340599455,0.6379427792915532,16864,2936,107803,0.2904261677264734,0.0053535046449735,0.3573015068446446,0.002821233359059,4,5,4,3,E:4N,5N,0.08052658574115233,0.9194734142588477,0.5030424689141249,8,0.0,-0.29897055055531657
RN015,-0.5986801516559513,0.0022108729320655,0.7326162910187025,0.7317208957070395,0.5064202943939868,0.025994362668336986,0.4675853429376762,16166,6386,72985,0.3442100104571255,0.0035930177182933,0.504994301298382,0.0074231838891654,5,3,2,4,E:4N,5N,0.21469826727743477,0.7853017327225652,0.6920948921441534,7,1.3219280948873624,-0.5529780525582899
RN016,-0.7174853698038373,0.0057136661784388,0.8090618164141619,0.8535164574946721,0.6805043050430505,0.0009225092250922509,0.31857318573185733,21115,6504,49372,0.4731435035633629,0.0022640989303297,0.5298896950840942,0.0084192932957845,6,3,3,4,E:4N,5N,0.19716678545972915,0.8028332145402709,0.7972948840852297,9,1.0,-0.1634142544380199
RN017,-0.3683881574916994,0.0082134993392162,0.6138230655352253,0.6143844221105528,0.31464245175936434,0.08422247446083996,0.6011350737797957,15920,4405,103349,0.3528667972485877,0.0061731547919214,0.4206994846269909,0.0020753651502117,3,3,4,4,E:4N,5N,0.1241156980388645,0.8758843019611355,0.5121263502718618,7,-0.4150374992788438,-0.25366636361541295
RN018,-0.4092978820512533,0.0143548506281787,0.6432147071610459,0.694600537503054,0.37923946557040084,0.017471736896197326,0.6032887975334018,20465,1946,80505,0.4391414282574244,0.0071336708518533,0.2647852623750079,0.0090849924846175,3,2,5,3,E:4N,5N,0.04935464455293252,0.9506453554470675,0.5459821078366692,8,-0.7369655941662062,0.729862817869739
RN019,-0.7802046385486824,0.0065158726775821,0.865067611856959,0.914794921875,0.7838706796463338,0.0012503349111369117,0.21487898544252926,12288,11197,82382,0.6750357693620842,0.0073176647676248,0.6166105594903571,0.0049892178257734,3,5,2,3,E:4N,5N,0.43845539014886603,0.561544609851134,0.856881319410564,5,0.5849625007211562,0.13060435503502224
RN020,-0.4674907818633549,0.0024903595697616,0.674431761456288,0.7094314381270903,0.4014895057549086,0.027081922816519974,0.5714285714285714,14950,2954,120196,0.3485961808040307,0.0142886251238888,0.3474302553117377,0.0013553728025718,3,2,4,4,E:4N,5N,0.10057666214382632,0.8994233378561737,0.5659313700769266,7,-0.4150374992788438,0.004833369572789093
RN021,-0.8364640906602078,0.0002409887959364,0.8184656236543706,0.9525271127481072,0.611851332398317,0.0003506311360448808,0.38779803646563815,14661,2852,111472,0.5275084402815804,0.0054519935298333,0.6249265471625643,0.0035427908906539,2,3,3,2,E:4N,5N,0.11107574793125398,0.888924252068746,0.6423453193191354,5,-0.5849625007211563,-0.24449245021387253
RN022,0.2092101689321088,0.0077508940388733,0.3474261621077362,0.20979095563139932,0.05156300354495649,0.4475507573316146,0.5008862391234289,9376,12412,95344,0.3061735945631921,0.0059295817175912,0.6643052412376881,0.0025887942651164,4,4,4,5,E:4N,5N,0.24549290372075183,0.7545070962792482,0.24578277642984853,8,0.0,-1.1174964316938332
RN023,-0.542728713937299,0.008260098185971,0.7080155405917897,0.7303408707391158,0.44061650045330913,0.02780296161982472,0.5315805379268661,14815,3309,118657,0.3543434796395106,0.0075575899767284,0.4068111494759689,0.005419046962925,3,3,4,2,E:4N,5N,0.1187489819188793,0.8812510180811207,0.6033025373582047,7,-0.4150374992788438,-0.19921071779125543
RN024,-0.7732635225036063,0.0026717950833352,0.8624896167081998,0.9183673469387755,0.8240709171496761,0.00034094783498124785,0.17558813501534265,13034,8799,84270,0.5094523095710053,0.005347506215111,0.5365886866857974,0.0045088310795941,4,4,3,3,E:4N,5N,0.37724363976900266,0.6227563602309973,0.8973216653407584,7,0.41503749927884376,-0.07486953712912917
RN025,-0.8030714976275197,0.0033070555699215,0.8847468418054485,0.9126307922272048,0.8047710740265297,0.0,0.19522892597347027,13380,9348,59686,0.5984513739419624,0.002850461838211,0.5171990481511664,0.0029410557247578,2,4,4,5,E:4N,5N,0.38122022904631603,0.618779770953684,0.8818145090881147,6,-1.0,0.21051440839064448
RN026,-0.7729906811288781,0.0035846977597767,0.8993218239283388,0.9425643918029705,0.8462709284627092,0.0003204357926780421,0.15340863574461266,10638,12483,62963,0.5753010792867992,0.0007803173041615,0.5260260542415103,0.0050574820093726,4,3,3,5,E:4N,5N,0.5130396775290176,0.4869603224709825,0.8978388488068516,7,0.41503749927884376,0.12918291833392395
RN027,-0.3412635770925774,0.0131834974450772,0.6005504326278588,0.6250390259132064,0.28413450688332204,0.08733920108327692,0.628526292033401,16015,4431,98468,0.3678787576882902,0.0033647182164577,0.3571421646177538,0.0053940576502116,4,3,3,3,E:4N,5N,0.1117224243499867,0.8882775756500133,0.45458682594769256,7,0.41503749927884376,0.042731903385716426
RN028,-0.4101072714319398,0.0174610683624794,0.6353395591925123,0.6942016923290332,0.3269760542487815,0.026488662852299217,0.6465352828989193,14418,4719,96051,0.3942680797718401,0.0027698387732758,0.323251758054584,0.0036940769322416,2,3,3,5,E:4N,5N,0.13356994459833796,0.8664300554016621,0.4710101658666132,5,-0.5849625007211563,0.28651869716584444
RN029,-0.8684335998518306,0.0018714710594023,0.8615262221944904,0.9311854316231833,0.9091922695738355,0.0,0.09080773042616452,17133,8072,64106,0.4263077644617732,0.0075732135605323,0.7922614303626744,0.0009949157198717,4,3,1,5,E:4N,5N,0.3150731979564676,0.6849268020435324,0.9763815441023269,5,2.0,-0.8940812375133854
RN030,-0.6158456656832988,0.0036823621275613,0.7393144485417366,0.7832263585793753,0.46028305495346167,0.030983042203238557,0.5087339028432998,11685,7843,71592,0.348097015288661,0.0036386220164499,0.4876817801097683,0.0011937790550478,4,4,3,3,E:4N,5N,0.282871023350572,0.717128976649428,0.5876756443543706,7,0.41503749927884376,-0.48645063008242395
RN031,-0.839440734348773,0.0040676642964582,0.889699493663301,0.9041478809738503,0.85260138016593,0.0,0.14739861983406993,11090,12897,66754,0.5550724082383687,0.0042441687163987,0.8228264216891089,0.0017810122028958,2,6,1,4,E:4N,5N,0.5230461875089188,0.4769538124910812,0.9429888606801798,3,1.0,-0.567912140010307
RN032,-0.7433508384244855,0.0043264616539702,0.8228765953858963,0.8895981241451182,0.6604908946951702,0.004117181314330958,0.33539192399049883,15353,6315,94883,0.4773673128482461,0.0047263600100183,0.4558060601600559,0.0074437009779001,4,4,4,2,E:4N,5N,0.23394469684222335,0.7660553031577767,0.7424598554879887,8,0.0,0.06667967694366969
RN033,-0.3465342435315748,0.0092714952133841,0.6321709043163745,0.6781032078103207,0.29036827195467424,0.058923512747875356,0.6507082152974504,14340,3530,121097,0.3852297589281625,0.0044257005824249,0.3327068249573416,0.0106974980891971,3,3,4,3,E:4N,5N,0.09535770769373896,0.904642292306261,0.4282066042605953,7,-0.4150374992788438,0.2114676942688482
RN034,-0.5324205718533427,0.0139312210638884,0.6940429132808605,0.6624880687241489,0.43234323432343236,0.05714782004516241,0.5105089456314053,15715,5757,86267,0.3490998680435594,0.0051882512492774,0.5522930729439678,0.0031702973739714,3,3,3,4,E:4N,5N,0.19294573643410853,0.8070542635658915,0.6526053143206935,6,0.0,-0.6617942211627235
RN035,-0.4077581374189938,0.0006113741903595,0.6785302810198868,0.7801052221356196,0.343970893970894,0.03908523908523909,0.6169438669438669,10264,9620,79852,0.5012137179963403,0.0057832822252295,0.4855786823398434,0.0018322771710501,3,3,3,4,E:4N,5N,0.2924178154825027,0.7075821845174973,0.4409288442259593,6,0.0,0.045720814695774686
RN036,-0.8301944822125856,0.0017798745336138,0.9698477846362666,0.9878264718902169,0.9673026849361848,0.0,0.032697315063815256,4518,23427,61886,0.8344095397714951,0.0009249488505029,0.7079248399600745,0.0030575315388884,3,4,3,5,E:4N,5N,0.8354593717740746,0.16454062822592538,0.9792232871480356,6,0.0,0.23715945402792304
